total_reward,steps_river,path_length,counts_0miss,counts_1miss,counts_2miss,counts_3miss,wall_clock_time
90.0,0.0,11.0,11.0,0.0,0.0,0.0,0.12028908729553223
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09818196296691895
45.0,0.0,56.0,56.0,0.0,0.0,0.0,0.6101109981536865
70.0,0.0,31.0,31.0,0.0,0.0,0.0,0.3373372554779053
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09794306755065918
54.0,0.0,47.0,47.0,0.0,0.0,0.0,0.5116028785705566
83.0,1.0,9.0,9.0,0.0,0.0,0.0,0.09811782836914062
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0979011058807373
60.0,1.0,32.0,32.0,0.0,0.0,0.0,0.34870123863220215
88.0,0.0,13.0,13.0,0.0,0.0,0.0,0.14194893836975098
74.0,1.0,18.0,18.0,0.0,0.0,0.0,0.19538378715515137
89.0,0.0,12.0,12.0,0.0,0.0,0.0,0.13024306297302246
88.0,0.0,13.0,13.0,0.0,0.0,0.0,0.1404869556427002
80.0,1.0,12.0,12.0,0.0,0.0,0.0,0.13092494010925293
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09769082069396973
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10914993286132812
83.0,1.0,9.0,9.0,0.0,0.0,0.0,0.09801888465881348
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10864424705505371
89.0,0.0,12.0,12.0,0.0,0.0,0.0,0.13158202171325684
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09768819808959961
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0978689193725586
88.0,0.0,13.0,13.0,0.0,0.0,0.0,0.14203166961669922
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09805798530578613
84.0,0.0,17.0,17.0,0.0,0.0,0.0,0.18400096893310547
81.0,0.0,20.0,20.0,0.0,0.0,0.0,0.21746110916137695
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09789228439331055
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.1089329719543457
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09806203842163086
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09704208374023438
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0976560115814209
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09956502914428711
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09835290908813477
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09812307357788086
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09682202339172363
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09900808334350586
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09797191619873047
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09874296188354492
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09806180000305176
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09721612930297852
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09856486320495605
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09850120544433594
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09783387184143066
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09892797470092773
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09795475006103516
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09734511375427246
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09803199768066406
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10827493667602539
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09797215461730957
79.0,1.0,13.0,13.0,0.0,0.0,0.0,0.14121389389038086
80.0,1.0,12.0,12.0,0.0,0.0,0.0,0.1309370994567871
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09778928756713867
87.0,0.0,14.0,14.0,0.0,0.0,0.0,0.1530771255493164
81.0,1.0,11.0,11.0,0.0,0.0,0.0,0.12015175819396973
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.1085519790649414
89.0,0.0,12.0,12.0,0.0,0.0,0.0,0.13022685050964355
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09874105453491211
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09793472290039062
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09750866889953613
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09857296943664551
86.0,0.0,15.0,15.0,0.0,0.0,0.0,0.16365814208984375
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10940980911254883
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09858298301696777
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0985100269317627
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09806394577026367
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09730792045593262
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09832406044006348
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10973525047302246
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09903717041015625
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09802603721618652
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10885882377624512
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09868693351745605
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09725427627563477
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10899186134338379
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09883785247802734
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.10015106201171875
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.10321617126464844
90.0,0.0,11.0,11.0,0.0,0.0,0.0,0.11977195739746094
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10952091217041016
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09773898124694824
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09862923622131348
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09813690185546875
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10871696472167969
89.0,0.0,12.0,12.0,0.0,0.0,0.0,0.130903959274292
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08612513542175293
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08864116668701172
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08768320083618164
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0865929126739502
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08793067932128906
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09797215461730957
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08766698837280273
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08853507041931152
81.0,1.0,11.0,11.0,0.0,0.0,0.0,0.1209421157836914
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08745121955871582
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08703207969665527
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08774495124816895
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10881781578063965
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08660674095153809
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08825516700744629
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10918378829956055
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09877514839172363
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08747291564941406
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0879511833190918
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0873560905456543
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09698295593261719
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09834504127502441
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08727788925170898
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08681392669677734
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09772896766662598
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08676791191101074
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08629512786865234
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08709478378295898
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09810423851013184
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08617615699768066
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08769798278808594
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08710598945617676
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08716225624084473
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08679485321044922
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08602523803710938
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0874018669128418
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08716416358947754
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08665323257446289
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10844898223876953
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0866401195526123
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08671998977661133
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08761882781982422
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08739018440246582
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0866091251373291
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08734989166259766
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0866861343383789
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10848498344421387
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10886406898498535
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08721208572387695
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08692026138305664
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09752798080444336
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08933377265930176
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08728885650634766
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08679795265197754
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08705902099609375
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0867300033569336
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08769893646240234
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09874320030212402
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08663415908813477
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0875699520111084
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08735513687133789
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08678293228149414
80.0,1.0,12.0,12.0,0.0,0.0,0.0,0.13076996803283691
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08667111396789551
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08733010292053223
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08664679527282715
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08739781379699707
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08769583702087402
73.0,2.0,10.0,10.0,0.0,0.0,0.0,0.10924291610717773
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08700013160705566
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0878150463104248
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08646774291992188
84.0,1.0,8.0,8.0,0.0,0.0,0.0,0.08791995048522949
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08716392517089844
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08713293075561523
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08739876747131348
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0868532657623291
90.0,0.0,11.0,11.0,0.0,0.0,0.0,0.11997509002685547
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08698487281799316
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08717799186706543
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.10926485061645508
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08695292472839355
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08772397041320801
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08903384208679199
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08680295944213867
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09906911849975586
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0880129337310791
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08717513084411621
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0882270336151123
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08707904815673828
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08770608901977539
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08798384666442871
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08728790283203125
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08771586418151855
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08682894706726074
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08785390853881836
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08741998672485352
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08684921264648438
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08773279190063477
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10868000984191895
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08737468719482422
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08818721771240234
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08716225624084473
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0867471694946289
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09877896308898926
80.0,1.0,12.0,12.0,0.0,0.0,0.0,0.13125300407409668
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08814001083374023
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0875241756439209
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08668899536132812
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08758807182312012
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08644390106201172
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08794903755187988
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10944485664367676
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09879803657531738
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0933079719543457
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0884709358215332
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08801579475402832
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08696818351745605
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0869150161743164
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08633971214294434
82.0,0.0,19.0,19.0,0.0,0.0,0.0,0.20847392082214355
83.0,1.0,9.0,9.0,0.0,0.0,0.0,0.09862780570983887
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0876929759979248
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08645486831665039
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08820724487304688
89.0,0.0,12.0,12.0,0.0,0.0,0.0,0.13057398796081543
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0988321304321289
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08719801902770996
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08670425415039062
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08733081817626953
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08681821823120117
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10861706733703613
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08795022964477539
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.1089777946472168
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08732986450195312
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08680081367492676
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10925602912902832
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08706784248352051
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08710598945617676
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10896897315979004
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09841609001159668
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08761906623840332
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10997295379638672
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.11004805564880371
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08676600456237793
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.10905194282531738
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08794903755187988
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08753776550292969
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08699321746826172
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08719515800476074
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08702421188354492
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08766603469848633
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.10901188850402832
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08747696876525879
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08671092987060547
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08779501914978027
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08749890327453613
67.0,0.0,34.0,34.0,0.0,0.0,0.0,0.37180614471435547
83.0,1.0,9.0,9.0,0.0,0.0,0.0,0.09850382804870605
71.0,2.0,12.0,12.0,0.0,0.0,0.0,0.13193011283874512
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10998225212097168
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0877530574798584
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0875246524810791
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08729910850524902
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08759498596191406
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09833788871765137
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08713388442993164
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08773612976074219
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08641791343688965
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08689212799072266
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08678007125854492
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0871889591217041
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09882020950317383
84.0,1.0,8.0,8.0,0.0,0.0,0.0,0.08848381042480469
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08640313148498535
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08705806732177734
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0866079330444336
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08669805526733398
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08836007118225098
83.0,1.0,9.0,9.0,0.0,0.0,0.0,0.09774470329284668
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09866023063659668
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08762073516845703
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08665704727172852
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09806323051452637
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.10887503623962402
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08764004707336426
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08635687828063965
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08793091773986816
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08759403228759766
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08693623542785645
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0882570743560791
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08670520782470703
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08708405494689941
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08763599395751953
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08654308319091797
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08736062049865723
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08663296699523926
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08758807182312012
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08715701103210449
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08705592155456543
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08740091323852539
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0865929126739502
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08796191215515137
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08701682090759277
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10865998268127441
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08619880676269531
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09887099266052246
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08738565444946289
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.10895276069641113
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0872640609741211
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08733224868774414
84.0,1.0,8.0,8.0,0.0,0.0,0.0,0.08711075782775879
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08822989463806152
90.0,0.0,11.0,11.0,0.0,0.0,0.0,0.11998414993286133
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08775877952575684
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08778190612792969
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08800196647644043
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.1087789535522461
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08763813972473145
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08730602264404297
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09884405136108398
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.1088249683380127
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08694672584533691
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08665895462036133
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08788394927978516
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0982961654663086
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08650708198547363
90.0,0.0,11.0,11.0,0.0,0.0,0.0,0.11869502067565918
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08691716194152832
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08701586723327637
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09723496437072754
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08800888061523438
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.10840487480163574
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0923929214477539
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08693790435791016
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08712077140808105
84.0,1.0,8.0,8.0,0.0,0.0,0.0,0.08658576011657715
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08742690086364746
83.0,1.0,9.0,9.0,0.0,0.0,0.0,0.09842991828918457
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09975504875183105
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08752274513244629
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08717203140258789
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08671903610229492
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08897995948791504
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08736991882324219
90.0,0.0,11.0,11.0,0.0,0.0,0.0,0.1207890510559082
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08669209480285645
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09914207458496094
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08786201477050781
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10927391052246094
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08719515800476074
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08828091621398926
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08811712265014648
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08717489242553711
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08839583396911621
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10950922966003418
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08631205558776855
84.0,1.0,8.0,8.0,0.0,0.0,0.0,0.08733081817626953
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09749484062194824
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08769416809082031
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08822083473205566
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09849286079406738
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09861016273498535
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08709406852722168
